Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating,Driving_Duration_hrs,Average_Speed_kmh,Acceleration_Pattern,Braking_Pattern,Route_Type,Time_of_Day,Weather_Conditions,Vehicle_Load,Driving_Style,Safety_Features_Usage,Traffic_Violations,Reliability_Rating,Recalls,Service_History,Electronics_Quality,Manufacturer_Reputation_Score,Engine_Quality_Score,Transmission_Quality_Score,Electronics_Quality_Score,Avg_Engine_RPM
2021,Dodge,Charger AWD,Full-size,3.6,6,A,CNG,12.8,8.7,11,26,258,4,3,5,51,Moderate,Normal,Urban,Evening,Snowy,Light load,Aggressive,ABS,2,10,2,Very often,Very Good,10,10,8,6,2905
2021,Dodge,Charger Widebody (MDS),Full-size,6.4,8,A,Gasoline,15.9,9.6,13.1,22,306,3,1,2,63,Conservative,Hard,Urban,Night,Snowy,Light load,Moderate,Seat belts,2,9,0,Regular servicing,Very Good,10,7,7,11,4187
2021,Dodge,Charger SRT Hellcat Widebody,Full-size,6.2,8,A,Gasoline,19,11.5,15.6,18,368,2,1,2,109,Moderate,Gentle,Highway,Evening,Cloudy,Light load,Conservative,Airbags,3,5,0,Major repairs,Excellent,7,11,10,11,4393
2021,Dodge,Durango AWD,Sport utility vehicle: Standard,3.6,6,A,CNG,12.7,9.6,11.3,25,265,4,7,10,72,Moderate,Normal,Highway,Night,Rainy,Heavy load,Conservative,Airbags,4,7,2,Major repairs,Excellent,7,9,8,8,4336
2021,Dodge,Durango AWD,Sport utility vehicle: Standard,5.7,8,A,CNG,16.7,10.9,14.1,20,331,3,5,9,128,Moderate,Normal,Urban,Afternoon,Cloudy,Heavy load,Aggressive,Cruise control,2,6,2,Minimal maintenance,Good,9,7,9,6,1442
2021,Dodge,Durango AWD SRT,Sport utility vehicle: Standard,6.4,8,A,Gasoline,18.3,12.2,15.6,18,363,2,1,6,61,Aggressive,Hard,Mixed,Morning,Cloudy,Light load,Aggressive,Seat belts,1,8,2,Regular servicing,Excellent,9,9,8,9,2375
2021,Dodge,Durango AWD SRT Hellcat,Sport utility vehicle: Standard,6.2,8,A,Gasoline,20.5,13.8,17.4,16,410,1,1,3,108,Aggressive,Gentle,Highway,Afternoon,Rainy,Light load,Conservative,ABS,4,6,0,Major repairs,Average,9,9,10,8,3121
2021,FIAT,500X AWD,Sport utility vehicle: Small,1.3,4,A,CNG,10,7.9,9.1,31,221,5,6,4,72,Aggressive,Hard,Urban,Afternoon,Snowy,Light load,Conservative,Cruise control,4,8,2,Very often,Average,8,9,8,9,2407
2021,Ford,Bronco 4WD,Sport utility vehicle: Small,2.3,4,AS,CNG,11.7,10.7,11.2,25,264,4,5,1,128,Aggressive,Gentle,Rural,Evening,Rainy,Moderate load,Aggressive,Airbags,3,8,0,Very often,Good,7,9,8,10,2108
2021,Ford,Bronco 4WD,Sport utility vehicle: Small,2.3,4,M,CNG,11.6,10.9,11.3,25,265,4,5,9,106,Conservative,Gentle,Mixed,Afternoon,Clear,Light load,Conservative,Airbags,5,8,0,Very often,Good,7,8,9,9,4242
2021,Ford,Bronco 4WD,Sport utility vehicle: Small,2.7,6,AS,CNG,12.8,11.6,12.2,23,287,3,6,10,132,Conservative,Hard,Highway,Evening,Cloudy,Light load,Conservative,Cruise control,0,8,1,Regular servicing,Average,10,6,9,11,1236
2021,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2.3,4,AS,CNG,13.5,13.7,13.6,21,318,3,5,6,136,Conservative,Hard,Highway,Afternoon,Snowy,Light load,Moderate,Airbags,1,5,1,Regular servicing,Excellent,11,9,9,7,3154
2021,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2.3,4,M,CNG,14.7,13.3,14.1,20,330,3,5,6,104,Aggressive,Hard,Mixed,Night,Cloudy,Heavy load,Aggressive,Seat belts,4,5,3,Minimal maintenance,Good,9,8,6,8,2780
2021,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2.7,6,AS,CNG,13.7,13.1,13.4,21,315,3,6,9,89,Conservative,Normal,Highway,Morning,Snowy,Light load,Conservative,ABS,0,11,2,Regular servicing,Excellent,9,8,7,10,3727
2021,Ford,Bronco Black Diamond 4WD,Sport utility vehicle: Small,2.3,4,AS,CNG,13.1,13.1,13.1,22,308,3,5,5,135,Aggressive,Normal,Urban,Evening,Rainy,Full load,Moderate,Cruise control,5,11,0,Very often,Average,6,10,9,10,4090
2021,Ford,Bronco Black Diamond 4WD,Sport utility vehicle: Small,2.3,4,M,CNG,13.8,12.4,13.2,21,310,3,5,3,55,Aggressive,Normal,Urban,Evening,Rainy,Moderate load,Moderate,Airbags,3,10,3,Major repairs,Very Good,6,9,8,9,3744
2021,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,2.3,4,AS,CNG,13.1,13.1,13.1,22,308,3,5,7,134,Aggressive,Hard,Rural,Night,Clear,Moderate load,Conservative,Seat belts,2,9,1,Very often,Very Good,7,9,6,11,4714
2021,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,2.7,6,AS,CNG,14,13.9,13.9,20,327,3,6,10,108,Aggressive,Hard,Mixed,Night,Cloudy,Light load,Aggressive,Airbags,3,5,3,Very often,Good,9,10,6,9,1014
2021,Ford,Bronco Sport 4WD,Sport utility vehicle: Small,1.5,3,A,CNG,9.3,8.3,8.9,32,209,5,7,4,144,Moderate,Gentle,Urban,Afternoon,Rainy,Full load,Aggressive,Seat belts,0,10,3,Very often,Average,9,11,7,10,1299
2021,Ford,Bronco Sport 4WD,Sport utility vehicle: Small,2,4,AS,CNG,11.1,8.9,10.1,28,238,5,5,1,73,Aggressive,Hard,Rural,Night,Snowy,Heavy load,Aggressive,ABS,3,9,3,Regular servicing,Excellent,9,11,9,6,3942
2021,Ford,EcoSport,Sport utility vehicle: Small,1,3,AS,CNG,8.6,8.1,8.4,34,197,6,5,10,117,Conservative,Gentle,Mixed,Afternoon,Snowy,Light load,Aggressive,Airbags,5,8,1,Major repairs,Very Good,9,8,8,8,4876
2021,Ford,EcoSport AWD,Sport utility vehicle: Small,2,4,AS,CNG,10.2,8,9.2,31,217,5,5,2,54,Aggressive,Gentle,Highway,Morning,Cloudy,Light load,Aggressive,Seat belts,4,8,1,Regular servicing,Average,10,9,7,8,1196
2021,Ford,Edge,Sport utility vehicle: Small,2,4,A,CNG,11.2,8.1,9.8,29,229,5,5,2,130,Conservative,Normal,Mixed,Afternoon,Snowy,Light load,Aggressive,Seat belts,5,7,1,Minimal maintenance,Excellent,7,9,10,8,4335
2021,Ford,Edge AWD,Sport utility vehicle: Small,2,4,A,CNG,11.5,8.3,10,28,236,5,5,5,97,Aggressive,Gentle,Rural,Afternoon,Clear,Full load,Conservative,Seat belts,1,6,3,Minimal maintenance,Excellent,6,10,7,10,2873
2021,Ford,Edge AWD,Sport utility vehicle: Small,2,4,AS,CNG,11.5,8.3,10.1,28,237,5,5,9,125,Conservative,Hard,Mixed,Morning,Cloudy,Heavy load,Aggressive,ABS,2,7,2,Very often,Average,9,10,7,7,1830
2021,Ford,Edge AWD,Sport utility vehicle: Small,2.7,6,AS,CNG,12.6,9.3,11.1,25,262,4,5,8,137,Moderate,Gentle,Highway,Evening,Clear,Moderate load,Aggressive,Airbags,4,9,3,Minimal maintenance,Average,10,9,9,7,3196
2021,Ford,Escape,Sport utility vehicle: Small,1.5,3,A,CNG,8.5,6.8,7.8,36,182,6,7,2,95,Aggressive,Normal,Urban,Afternoon,Clear,Moderate load,Conservative,Seat belts,2,9,0,Major repairs,Average,7,11,6,9,3146
2021,Ford,Escape AWD,Sport utility vehicle: Small,1.5,3,A,CNG,9,7.6,8.4,34,198,6,7,8,136,Moderate,Normal,Highway,Night,Rainy,Full load,Moderate,Airbags,2,10,3,Major repairs,Good,8,9,8,8,2169
2021,Ford,Escape AWD,Sport utility vehicle: Small,2,4,A,CNG,10.4,7.5,9.1,31,213,5,5,3,76,Conservative,Gentle,Mixed,Afternoon,Clear,Full load,Conservative,Cruise control,5,11,0,Major repairs,Very Good,8,7,7,9,2009
2021,Ford,Escape Hybrid,Sport utility vehicle: Small,2.5,4,AV,CNG,5.4,6.3,5.8,49,136,8,7,7,76,Moderate,Gentle,Urban,Afternoon,Snowy,Light load,Moderate,Cruise control,5,6,2,Regular servicing,Good,8,8,8,7,2056
2021,Ford,Escape Hybrid AWD,Sport utility vehicle: Small,2.5,4,AV,CNG,5.5,6.4,5.9,48,139,8,7,9,59,Moderate,Gentle,Mixed,Night,Rainy,Moderate load,Aggressive,Cruise control,1,8,1,Very often,Excellent,10,9,10,8,1789
2021,Ford,Expedition 4X4,Sport utility vehicle: Standard,3.5,6,AS,CNG,14.1,10.7,12.6,22,295,3,5,9,146,Moderate,Gentle,Rural,Night,Snowy,Moderate load,Moderate,Cruise control,0,6,1,Minimal maintenance,Good,6,10,8,7,2541
2021,Ford,Expedition MAX 4X4,Sport utility vehicle: Standard,3.5,6,AS,CNG,14.7,11.2,13.1,22,308,3,5,4,108,Conservative,Gentle,Mixed,Evening,Clear,Heavy load,Aggressive,Cruise control,2,7,1,Major repairs,Excellent,7,10,8,10,1542
2021,Ford,Explorer AWD,Sport utility vehicle: Standard,2.3,4,A,CNG,11.7,8.6,10.3,27,242,5,5,5,87,Aggressive,Normal,Highway,Evening,Snowy,Full load,Aggressive,Airbags,4,7,3,Minimal maintenance,Very Good,10,6,7,11,4184
2021,Ford,Explorer AWD,Sport utility vehicle: Standard,2.3,4,AS,CNG,11.7,8.6,10.3,27,242,5,5,3,94,Conservative,Gentle,Rural,Afternoon,Cloudy,Full load,Aggressive,Cruise control,2,6,3,Regular servicing,Excellent,7,8,8,7,3860
2021,Ford,Explorer AWD,Sport utility vehicle: Standard,3,6,AS,CNG,13.4,9.8,11.8,24,277,4,5,2,138,Conservative,Hard,Rural,Afternoon,Cloudy,Moderate load,Aggressive,Airbags,2,10,0,Minimal maintenance,Excellent,6,8,10,10,2285
2021,Ford,Explorer Timberline AWD,Sport utility vehicle: Standard,2.3,4,AS,CNG,12.2,10.4,11.4,25,268,4,5,7,86,Conservative,Hard,Mixed,Evening,Cloudy,Light load,Aggressive,Seat belts,1,8,2,Regular servicing,Good,8,9,10,9,1510
2021,Ford,Explorer Hybrid AWD,Sport utility vehicle: Standard,3.3,6,AS,CNG,10.1,9,9.6,29,225,5,5,2,138,Moderate,Gentle,Urban,Morning,Cloudy,Moderate load,Moderate,Seat belts,0,9,3,Very often,Excellent,10,10,10,10,2728
2021,Ford,F-150,Pickup truck: Standard,2.7,6,AS,CNG,12,9.3,10.8,26,253,4,6,2,58,Aggressive,Hard,Rural,Night,Snowy,Heavy load,Conservative,Airbags,2,11,0,Minimal maintenance,Average,9,8,8,8,1209
2021,Ford,F-150 FFV,Pickup truck: Standard,3.3,6,AS,CNG,12,9.8,11,26,259,4,6,9,101,Moderate,Gentle,Mixed,Evening,Snowy,Light load,Conservative,ABS,4,8,0,Minimal maintenance,Good,8,8,7,6,2955
2021,Ford,F-150 FFV,Pickup truck: Standard,3.3,6,AS,Hybrid,16.6,12.6,14.8,19,242,5,6,4,148,Moderate,Gentle,Urban,Evening,Rainy,Full load,Moderate,Seat belts,0,9,2,Major repairs,Good,7,11,11,11,3262
2021,Ford,F-150,Pickup truck: Standard,3.5,6,AS,CNG,13.1,10,11.7,24,274,4,6,8,92,Conservative,Normal,Highway,Night,Rainy,Heavy load,Aggressive,ABS,4,8,2,Major repairs,Good,8,6,7,10,4037
2021,Ford,F-150 FFV,Pickup truck: Standard,5,8,AS,CNG,14,10,12.2,23,287,3,5,1,77,Moderate,Normal,Mixed,Night,Cloudy,Heavy load,Aggressive,Cruise control,2,8,0,Very often,Good,10,7,6,10,4055
2021,Ford,F-150 FFV,Pickup truck: Standard,5,8,AS,Hybrid,20.9,13.6,17.6,16,291,3,5,7,72,Moderate,Gentle,Urban,Morning,Rainy,Heavy load,Conservative,Airbags,3,5,0,Regular servicing,Excellent,8,7,6,10,2828
2021,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,5,8,AS,CNG,14.5,10.3,12.6,22,296,3,5,8,143,Conservative,Hard,Highway,Night,Clear,Light load,Moderate,Seat belts,1,10,3,Minimal maintenance,Average,8,9,8,9,4745
2021,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,5,8,AS,Hybrid,19.8,13.7,17.1,17,284,3,5,4,68,Moderate,Gentle,Urban,Morning,Cloudy,Full load,Moderate,Cruise control,3,7,3,Minimal maintenance,Excellent,7,10,10,10,1351
2021,Ford,F-150 4X4,Pickup truck: Standard,2.7,6,AS,CNG,12.8,10,11.5,25,271,4,6,7,108,Conservative,Gentle,Urban,Afternoon,Cloudy,Heavy load,Conservative,Airbags,0,8,0,Very often,Average,10,8,8,10,3380
2021,Ford,F-150 4X4 (Without Stop-Start),Pickup truck: Standard,2.7,6,AS,CNG,13.5,10,11.9,24,280,4,6,9,141,Conservative,Hard,Urban,Morning,Cloudy,Moderate load,Conservative,ABS,5,9,0,Regular servicing,Good,11,10,7,6,1594
2021,Ford,F-150 4X4,Pickup truck: Standard,3,6,AS,Diesel,11.9,9.1,10.7,26,287,3,1,5,132,Moderate,Normal,Mixed,Morning,Clear,Full load,Aggressive,Seat belts,2,8,0,Regular servicing,Average,9,8,9,9,2819
2021,Ford,F-150 FFV 4X4,Pickup truck: Standard,3.3,6,AS,CNG,12.5,10.7,11.7,24,275,4,6,9,100,Conservative,Gentle,Urban,Afternoon,Clear,Heavy load,Conservative,Seat belts,3,8,0,Regular servicing,Very Good,10,8,8,10,1602
2021,Ford,F-150 FFV 4X4,Pickup truck: Standard,3.3,6,AS,Hybrid,17.2,13.1,15.4,18,252,4,6,7,52,Aggressive,Hard,Mixed,Evening,Clear,Heavy load,Aggressive,Seat belts,3,9,3,Major repairs,Average,10,8,8,7,3919
2021,Ford,F-150 4X4,Pickup truck: Standard,3.5,6,AS,CNG,13.5,10.2,12,24,282,4,6,7,72,Moderate,Normal,Urban,Morning,Cloudy,Moderate load,Moderate,Cruise control,4,10,1,Regular servicing,Excellent,9,10,10,7,4474
2021,Ford,F-150 FFV 4X4,Pickup truck: Standard,5,8,AS,CNG,14.8,10.9,13.1,22,307,3,5,4,70,Conservative,Hard,Mixed,Night,Rainy,Full load,Aggressive,ABS,3,7,1,Regular servicing,Very Good,9,10,11,7,4763
2021,Ford,F-150 FFV 4X4,Pickup truck: Standard,5,8,AS,Hybrid,21.5,14.5,18.3,15,303,3,5,4,73,Conservative,Gentle,Mixed,Afternoon,Cloudy,Moderate load,Conservative,Cruise control,0,9,0,Major repairs,Excellent,9,10,9,8,4672
2021,Ford,F-150 FFV 4X4 (Without Stop-Start),Pickup truck: Standard,5,8,AS,CNG,15.4,11,13.4,21,315,3,5,7,91,Aggressive,Normal,Highway,Morning,Cloudy,Light load,Moderate,Cruise control,3,9,3,Regular servicing,Excellent,10,9,8,10,3025
2021,Ford,F-150 FFV 4X4 (Without Stop-Start),Pickup truck: Standard,5,8,AS,Hybrid,21,14.7,18.1,16,301,3,5,3,109,Moderate,Normal,Highway,Night,Clear,Full load,Aggressive,Seat belts,2,6,0,Very often,Average,9,10,8,7,4921
2021,Ford,F-150 Raptor 4X4,Pickup truck: Standard,3.5,6,AS,CNG,15.8,13.2,14.6,19,344,2,6,4,103,Moderate,Gentle,Rural,Night,Snowy,Heavy load,Moderate,ABS,0,6,1,Regular servicing,Excellent,7,9,7,11,4644
2021,Ford,F-150 Raptor 4X4 (Without Stop-Start),Pickup truck: Standard,3.5,6,AS,CNG,16.8,13.2,15.2,19,357,2,6,2,88,Conservative,Gentle,Mixed,Afternoon,Cloudy,Full load,Aggressive,Airbags,3,9,0,Minimal maintenance,Average,9,10,9,11,4095
2021,Ford,F-150 Raptor 37 4X4,Pickup truck: Standard,3.5,6,AS,CNG,16,14.4,15.3,18,359,2,6,1,75,Moderate,Normal,Mixed,Afternoon,Rainy,Light load,Aggressive,Seat belts,3,6,3,Very often,Average,6,7,10,7,2145
2021,Ford,F-150 Raptor 37 4X4 (Without Stop-Start),Pickup truck: Standard,3.5,6,AS,CNG,16.6,14.8,15.8,18,370,2,6,6,95,Moderate,Hard,Urban,Evening,Snowy,Heavy load,Conservative,ABS,0,9,3,Major repairs,Very Good,10,10,10,8,4469
2021,Ford,F-150 Tremor 4X4,Pickup truck: Standard,3.5,6,AS,CNG,14.3,11.8,13.2,21,310,3,6,8,97,Moderate,Gentle,Mixed,Evening,Snowy,Heavy load,Conservative,Airbags,3,6,1,Regular servicing,Good,8,11,9,11,3658
2021,Ford,F-150 Tremor 4X4 (Without Stop-Start),Pickup truck: Standard,3.5,6,AS,CNG,14.7,11.7,13.3,21,313,3,6,7,79,Moderate,Hard,Highway,Morning,Snowy,Light load,Aggressive,Cruise control,3,5,2,Minimal maintenance,Very Good,7,9,10,6,3713
2021,Ford,F-150 Hybrid,Pickup truck: Standard,3.5,6,AS,CNG,9.5,9.1,9.3,30,217,5,5,6,84,Moderate,Gentle,Highway,Afternoon,Cloudy,Full load,Moderate,Seat belts,3,7,2,Minimal maintenance,Average,8,10,8,11,4565
2021,Ford,F-150 Hybrid 4X4,Pickup truck: Standard,3.5,6,AS,CNG,9.8,9.7,9.8,29,229,5,5,2,145,Aggressive,Normal,Rural,Morning,Snowy,Light load,Aggressive,Seat belts,0,5,1,Regular servicing,Average,9,10,10,9,4497
2021,Ford,GT,Two-seater,3.5,6,AM,Gasoline,19.8,12.8,16.6,17,393,1,3,7,143,Conservative,Normal,Urban,Afternoon,Cloudy,Full load,Aggressive,Airbags,2,10,1,Regular servicing,Good,7,6,7,6,2876
2021,Ford,Mustang,Subcompact,2.3,4,A,CNG,11,7.5,9.4,30,221,5,5,9,95,Conservative,Normal,Rural,Morning,Cloudy,Moderate load,Aggressive,ABS,2,9,0,Major repairs,Good,11,8,7,8,3878
2021,Ford,Mustang,Subcompact,2.3,4,AS,CNG,11,7.5,9.4,30,222,5,5,5,139,Moderate,Gentle,Urban,Evening,Snowy,Full load,Moderate,ABS,1,11,2,Minimal maintenance,Excellent,7,9,9,10,2018
2021,Ford,Mustang (High Performance),Subcompact,2.3,4,AS,CNG,11.7,8.6,10.3,27,242,5,5,8,102,Conservative,Hard,Urban,Morning,Cloudy,Full load,Conservative,Seat belts,4,6,2,Very often,Average,7,9,10,7,1827
2021,Ford,Mustang,Subcompact,2.3,4,M,CNG,11.4,8.1,9.9,29,233,5,5,8,76,Moderate,Hard,Rural,Morning,Clear,Light load,Aggressive,Seat belts,3,9,3,Major repairs,Average,10,7,8,11,3073
2021,Ford,Mustang (High Performance),Subcompact,2.3,4,M,CNG,11.9,8.7,10.5,27,246,4,5,1,98,Moderate,Normal,Highway,Afternoon,Cloudy,Moderate load,Moderate,Airbags,4,11,0,Regular servicing,Average,8,8,8,7,2832
2021,Ford,Mustang,Subcompact,5,8,AS,CNG,15.3,9.8,12.8,22,300,3,3,7,131,Moderate,Hard,Mixed,Afternoon,Snowy,Light load,Conservative,Seat belts,4,6,3,Minimal maintenance,Excellent,7,10,9,7,1970
2021,Ford,Mustang,Subcompact,5,8,M,CNG,16.2,10,13.4,21,314,3,3,5,110,Moderate,Normal,Highway,Night,Cloudy,Heavy load,Moderate,Airbags,4,11,3,Major repairs,Good,8,9,7,10,4070
2021,Ford,Mustang Convertible,Subcompact,2.3,4,A,CNG,12,8.5,10.4,27,244,5,5,1,74,Conservative,Gentle,Rural,Evening,Snowy,Moderate load,Conservative,Seat belts,0,7,0,Minimal maintenance,Excellent,7,8,7,11,2792
2021,Ford,Mustang Convertible,Subcompact,2.3,4,AS,CNG,11.9,8.4,10.3,27,241,5,5,1,57,Moderate,Normal,Highway,Morning,Cloudy,Full load,Aggressive,Airbags,1,11,2,Major repairs,Average,7,9,8,10,3757
2021,Ford,Mustang Convertible (High Performance),Subcompact,2.3,4,AS,CNG,12.1,8.9,10.7,26,251,4,5,5,83,Conservative,Normal,Highway,Night,Cloudy,Moderate load,Conservative,Seat belts,3,9,0,Minimal maintenance,Average,7,10,9,6,1983
2021,Ford,Mustang Convertible,Subcompact,2.3,4,M,CNG,11.8,8.6,10.4,27,244,5,5,8,50,Aggressive,Normal,Rural,Night,Snowy,Moderate load,Conservative,ABS,2,6,0,Minimal maintenance,Very Good,9,10,11,11,4907
2021,Ford,Mustang Convertible (High Performance),Subcompact,2.3,4,M,CNG,12.4,9.3,11,26,258,4,5,7,108,Moderate,Normal,Mixed,Morning,Snowy,Heavy load,Conservative,Airbags,2,10,1,Regular servicing,Good,9,9,10,8,4040
2021,Ford,Mustang Convertible,Subcompact,5,8,AS,CNG,15.8,10.4,13.3,21,312,3,3,4,63,Conservative,Gentle,Urban,Evening,Snowy,Moderate load,Moderate,Airbags,0,7,3,Very often,Average,11,8,8,6,4512
2021,Ford,Mustang Mach 1,Subcompact,5,8,AS,CNG,15.3,10.1,12.9,22,303,3,3,3,69,Aggressive,Normal,Rural,Morning,Snowy,Moderate load,Aggressive,Airbags,3,10,1,Regular servicing,Good,8,8,6,9,3942
2021,Ford,Mustang Mach 1,Subcompact,5,8,M,CNG,16.6,10.5,13.9,20,325,3,3,6,83,Conservative,Hard,Highway,Night,Clear,Light load,Aggressive,Cruise control,4,11,0,Regular servicing,Excellent,6,7,10,9,1531
2021,Ford,Ranger 4WD,Pickup truck: Standard,2.3,4,AS,CNG,11.8,9.8,10.9,26,256,4,5,4,54,Conservative,Hard,Rural,Morning,Clear,Full load,Conservative,ABS,5,9,3,Very often,Excellent,7,7,8,9,1483
2021,Ford,Ranger 4WD Tremor,Pickup truck: Standard,2.3,4,AS,CNG,12.1,12.3,12.2,23,287,3,3,5,144,Aggressive,Normal,Highway,Night,Clear,Light load,Moderate,ABS,0,10,2,Regular servicing,Excellent,8,10,8,10,1193
2021,Ford,Shelby GT500 Mustang,Subcompact,5.2,8,AM,Gasoline,19.9,12.8,16.7,17,393,1,3,4,50,Moderate,Gentle,Mixed,Afternoon,Clear,Full load,Conservative,ABS,5,6,0,Very often,Excellent,7,10,9,6,4802
2021,Ford,T-150 Wagon FFV,Van: Passenger,3.5,6,AS,CNG,16.2,12.4,14.5,19,341,2,1,6,93,Conservative,Hard,Mixed,Night,Cloudy,Heavy load,Aggressive,ABS,4,9,3,Major repairs,Excellent,8,9,7,7,2645
2021,Ford,T-150 Wagon FFV,Van: Passenger,3.5,6,AS,Hybrid,21.6,16.4,19.3,15,321,3,1,3,65,Moderate,Normal,Highway,Evening,Rainy,Heavy load,Moderate,ABS,1,8,0,Regular servicing,Average,9,10,10,9,4882
2021,Ford,T-150 Wagon FFV 4WD,Van: Passenger,3.5,6,AS,CNG,16.8,13,15.1,19,354,2,1,7,110,Aggressive,Gentle,Mixed,Evening,Rainy,Full load,Aggressive,Airbags,4,8,0,Minimal maintenance,Average,7,6,6,8,2474
2021,Ford,T-150 Wagon FFV 4WD,Van: Passenger,3.5,6,AS,Hybrid,22.3,17,19.9,14,331,3,1,9,100,Aggressive,Normal,Highway,Evening,Snowy,Light load,Aggressive,Airbags,5,9,2,Very often,Very Good,7,10,10,8,2153
2021,Ford,Transit Connect Van,Special purpose vehicle,2,4,AS,CNG,9.8,8.8,9.3,30,217,5,6,7,138,Aggressive,Normal,Mixed,Afternoon,Cloudy,Full load,Conservative,Seat belts,3,10,2,Very often,Very Good,7,9,7,10,2666
2021,Ford,Transit Connect Van FFV,Special purpose vehicle,2,4,AS,CNG,9.8,8.8,9.3,30,217,5,5,6,138,Aggressive,Normal,Rural,Afternoon,Rainy,Heavy load,Aggressive,ABS,4,6,1,Regular servicing,Good,9,10,10,9,2984
2021,Ford,Transit Connect Van FFV,Special purpose vehicle,2,4,AS,Hybrid,13.3,11.8,12.6,22,209,5,5,4,80,Conservative,Hard,Rural,Afternoon,Clear,Light load,Moderate,Seat belts,1,6,1,Major repairs,Excellent,11,10,9,8,3752
2021,Ford,Transit Connect Van,Special purpose vehicle,2.5,4,AS,CNG,12,8.8,10.6,27,247,4,5,2,116,Moderate,Normal,Highway,Morning,Cloudy,Full load,Aggressive,Seat belts,5,6,1,Minimal maintenance,Excellent,8,11,7,6,2953
2021,Ford,Transit Connect Wagon LWB,Special purpose vehicle,2,4,AS,CNG,9.9,8.2,9.2,31,214,5,6,4,72,Moderate,Hard,Mixed,Evening,Clear,Full load,Conservative,ABS,0,5,0,Minimal maintenance,Excellent,8,10,7,11,4126
2021,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2,4,AS,CNG,9.9,8.2,9.2,31,214,5,5,4,77,Conservative,Hard,Mixed,Night,Rainy,Moderate load,Conservative,Airbags,0,7,0,Very often,Good,7,10,9,11,1582
2021,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2,4,AS,Hybrid,13.7,11.1,12.5,23,208,6,5,9,87,Conservative,Normal,Highway,Morning,Rainy,Moderate load,Aggressive,Airbags,0,6,1,Major repairs,Average,11,9,9,6,2283
2021,Ford,Transit Connect Wagon LWB,Special purpose vehicle,2.5,4,AS,CNG,12.1,9,10.7,26,251,4,5,6,113,Aggressive,Hard,Mixed,Evening,Snowy,Moderate load,Aggressive,Cruise control,5,5,3,Very often,Very Good,7,8,7,11,4722
2021,Genesis,G70,Compact,2,4,M,Gasoline,12.8,8.5,10.9,26,255,4,3,8,84,Aggressive,Hard,Rural,Evening,Rainy,Moderate load,Moderate,ABS,3,8,2,Major repairs,Average,10,6,10,8,4157
2021,Genesis,G70 AWD,Compact,2,4,AS,Gasoline,11.4,8.5,10.1,28,236,5,3,2,139,Aggressive,Normal,Mixed,Night,Rainy,Moderate load,Aggressive,Airbags,1,10,0,Major repairs,Good,10,10,10,9,3084
2021,Genesis,G70 AWD,Compact,3.3,6,AS,Gasoline,14.1,9.5,12,24,284,3,3,1,56,Aggressive,Normal,Rural,Morning,Snowy,Light load,Aggressive,Seat belts,4,9,2,Minimal maintenance,Excellent,8,7,7,10,1231
2021,Genesis,G80 AWD,Full-size,2.5,4,AS,Gasoline,10.8,7.9,9.5,30,225,5,5,9,111,Aggressive,Hard,Mixed,Afternoon,Clear,Full load,Conservative,Airbags,3,6,0,Very often,Average,7,10,7,7,1212
2021,Genesis,G80 AWD,Full-size,3.5,6,AS,Gasoline,12.9,9,11.2,25,262,4,5,7,135,Aggressive,Gentle,Urban,Night,Rainy,Full load,Aggressive,Airbags,5,11,0,Regular servicing,Average,10,9,8,10,1417
2021,Genesis,G90 AWD,Full-size,5,8,AS,Gasoline,15,10.1,12.8,22,303,3,5,4,104,Aggressive,Normal,Rural,Night,Cloudy,Full load,Aggressive,Seat belts,1,8,3,Minimal maintenance,Average,10,10,9,9,1052
2021,Genesis,GV80 AWD,Sport utility vehicle: Standard,2.5,4,AS,Gasoline,11.3,9.5,10.5,27,248,4,5,7,62,Conservative,Normal,Rural,Afternoon,Cloudy,Full load,Moderate,Cruise control,4,8,3,Minimal maintenance,Average,7,7,10,7,1496
2021,Genesis,GV80 AWD,Sport utility vehicle: Standard,3.5,6,AS,Gasoline,12.9,10.4,11.8,24,279,4,5,2,59,Moderate,Normal,Rural,Morning,Clear,Light load,Aggressive,Airbags,1,7,0,Minimal maintenance,Very Good,9,10,10,6,1925
2021,GMC,Acadia,Sport utility vehicle: Standard,2,4,A,CNG,10.6,8,9.4,30,221,5,7,9,54,Moderate,Hard,Urban,Morning,Snowy,Heavy load,Conservative,Airbags,0,6,1,Very often,Excellent,7,9,11,10,4550
2021,GMC,Acadia,Sport utility vehicle: Standard,2.5,4,A,CNG,11.3,8.9,10.2,28,238,5,5,4,68,Conservative,Normal,Mixed,Afternoon,Cloudy,Light load,Moderate,Airbags,1,7,1,Very often,Very Good,7,8,10,10,2586
